air_temp,dni,ghi,period_end,period
3,0,0,2023-03-05T02:00:00Z,PT60M
3,0,0,2023-03-05T03:00:00Z,PT60M
3,0,0,2023-03-05T04:00:00Z,PT60M
2,0,0,2023-03-05T05:00:00Z,PT60M
3,0,0,2023-03-05T06:00:00Z,PT60M
3,0,3,2023-03-05T07:00:00Z,PT60M
3,0,45,2023-03-05T08:00:00Z,PT60M
3,0,75,2023-03-05T09:00:00Z,PT60M
4,0,123,2023-03-05T10:00:00Z,PT60M
4,0,165,2023-03-05T11:00:00Z,PT60M
4,0,246,2023-03-05T12:00:00Z,PT60M
5,0,190,2023-03-05T13:00:00Z,PT60M
5,0,181,2023-03-05T14:00:00Z,PT60M
5,0,100,2023-03-05T15:00:00Z,PT60M
5,0,73,2023-03-05T16:00:00Z,PT60M
4,0,36,2023-03-05T17:00:00Z,PT60M
4,0,2,2023-03-05T18:00:00Z,PT60M
3,0,0,2023-03-05T19:00:00Z,PT60M
3,0,0,2023-03-05T20:00:00Z,PT60M
3,0,0,2023-03-05T21:00:00Z,PT60M
3,0,0,2023-03-05T22:00:00Z,PT60M
3,0,0,2023-03-05T23:00:00Z,PT60M
2,0,0,2023-03-06T00:00:00Z,PT60M
2,0,0,2023-03-06T01:00:00Z,PT60M
2,0,0,2023-03-06T02:00:00Z,PT60M
2,0,0,2023-03-06T03:00:00Z,PT60M
1,0,0,2023-03-06T04:00:00Z,PT60M
1,0,0,2023-03-06T05:00:00Z,PT60M
1,0,0,2023-03-06T06:00:00Z,PT60M
1,0,4,2023-03-06T07:00:00Z,PT60M
1,43,80,2023-03-06T08:00:00Z,PT60M
2,0,144,2023-03-06T09:00:00Z,PT60M
3,0,150,2023-03-06T10:00:00Z,PT60M
4,0,126,2023-03-06T11:00:00Z,PT60M
4,0,158,2023-03-06T12:00:00Z,PT60M
5,0,155,2023-03-06T13:00:00Z,PT60M
5,0,168,2023-03-06T14:00:00Z,PT60M
6,0,147,2023-03-06T15:00:00Z,PT60M
5,223,186,2023-03-06T16:00:00Z,PT60M
5,20,64,2023-03-06T17:00:00Z,PT60M
5,7,3,2023-03-06T18:00:00Z,PT60M
5,0,0,2023-03-06T19:00:00Z,PT60M
4,0,0,2023-03-06T20:00:00Z,PT60M
4,0,0,2023-03-06T21:00:00Z,PT60M
4,0,0,2023-03-06T22:00:00Z,PT60M
4,0,0,2023-03-06T23:00:00Z,PT60M
4,0,0,2023-03-07T00:00:00Z,PT60M
4,0,0,2023-03-07T01:00:00Z,PT60M
4,0,0,2023-03-07T02:00:00Z,PT60M
4,0,0,2023-03-07T03:00:00Z,PT60M
4,0,0,2023-03-07T04:00:00Z,PT60M
4,0,0,2023-03-07T05:00:00Z,PT60M
4,0,0,2023-03-07T06:00:00Z,PT60M
4,0,5,2023-03-07T07:00:00Z,PT60M
4,0,47,2023-03-07T08:00:00Z,PT60M
4,0,68,2023-03-07T09:00:00Z,PT60M
4,0,57,2023-03-07T10:00:00Z,PT60M
4,0,76,2023-03-07T11:00:00Z,PT60M
4,0,60,2023-03-07T12:00:00Z,PT60M
3,0,80,2023-03-07T13:00:00Z,PT60M
3,0,96,2023-03-07T14:00:00Z,PT60M
2,0,88,2023-03-07T15:00:00Z,PT60M
2,0,75,2023-03-07T16:00:00Z,PT60M
2,0,45,2023-03-07T17:00:00Z,PT60M
1,0,3,2023-03-07T18:00:00Z,PT60M
1,0,0,2023-03-07T19:00:00Z,PT60M
1,0,0,2023-03-07T20:00:00Z,PT60M
1,0,0,2023-03-07T21:00:00Z,PT60M
1,0,0,2023-03-07T22:00:00Z,PT60M
1,0,0,2023-03-07T23:00:00Z,PT60M
1,0,0,2023-03-08T00:00:00Z,PT60M
1,0,0,2023-03-08T01:00:00Z,PT60M
1,0,0,2023-03-08T02:00:00Z,PT60M
1,0,0,2023-03-08T03:00:00Z,PT60M
1,0,0,2023-03-08T04:00:00Z,PT60M
0,0,0,2023-03-08T05:00:00Z,PT60M
0,0,0,2023-03-08T06:00:00Z,PT60M
0,0,3,2023-03-08T07:00:00Z,PT60M
0,0,15,2023-03-08T08:00:00Z,PT60M
0,0,30,2023-03-08T09:00:00Z,PT60M
0,0,74,2023-03-08T10:00:00Z,PT60M
0,0,181,2023-03-08T11:00:00Z,PT60M
1,0,197,2023-03-08T12:00:00Z,PT60M
1,0,169,2023-03-08T13:00:00Z,PT60M
1,0,178,2023-03-08T14:00:00Z,PT60M
2,0,148,2023-03-08T15:00:00Z,PT60M
2,0,65,2023-03-08T16:00:00Z,PT60M
2,0,37,2023-03-08T17:00:00Z,PT60M
2,2,3,2023-03-08T18:00:00Z,PT60M
2,0,0,2023-03-08T19:00:00Z,PT60M
2,0,0,2023-03-08T20:00:00Z,PT60M
2,0,0,2023-03-08T21:00:00Z,PT60M
2,0,0,2023-03-08T22:00:00Z,PT60M
3,0,0,2023-03-08T23:00:00Z,PT60M
3,0,0,2023-03-09T00:00:00Z,PT60M
3,0,0,2023-03-09T01:00:00Z,PT60M
3,0,0,2023-03-09T02:00:00Z,PT60M
3,0,0,2023-03-09T03:00:00Z,PT60M
3,0,0,2023-03-09T04:00:00Z,PT60M
3,0,0,2023-03-09T05:00:00Z,PT60M
3,0,0,2023-03-09T06:00:00Z,PT60M
3,0,2,2023-03-09T07:00:00Z,PT60M
3,0,51,2023-03-09T08:00:00Z,PT60M
3,0,124,2023-03-09T09:00:00Z,PT60M
4,0,126,2023-03-09T10:00:00Z,PT60M
5,0,157,2023-03-09T11:00:00Z,PT60M
6,0,154,2023-03-09T12:00:00Z,PT60M
7,0,169,2023-03-09T13:00:00Z,PT60M
8,0,184,2023-03-09T14:00:00Z,PT60M
10,0,138,2023-03-09T15:00:00Z,PT60M
11,9,133,2023-03-09T16:00:00Z,PT60M
11,2,55,2023-03-09T17:00:00Z,PT60M
11,0,3,2023-03-09T18:00:00Z,PT60M
10,0,0,2023-03-09T19:00:00Z,PT60M
10,0,0,2023-03-09T20:00:00Z,PT60M
10,0,0,2023-03-09T21:00:00Z,PT60M
10,0,0,2023-03-09T22:00:00Z,PT60M
10,0,0,2023-03-09T23:00:00Z,PT60M
10,0,0,2023-03-10T00:00:00Z,PT60M
10,0,0,2023-03-10T01:00:00Z,PT60M
10,0,0,2023-03-10T02:00:00Z,PT60M
10,0,0,2023-03-10T03:00:00Z,PT60M
9,0,0,2023-03-10T04:00:00Z,PT60M
9,0,0,2023-03-10T05:00:00Z,PT60M
9,0,0,2023-03-10T06:00:00Z,PT60M
9,0,13,2023-03-10T07:00:00Z,PT60M
9,24,87,2023-03-10T08:00:00Z,PT60M
10,0,135,2023-03-10T09:00:00Z,PT60M
10,0,103,2023-03-10T10:00:00Z,PT60M
9,0,135,2023-03-10T11:00:00Z,PT60M
9,0,163,2023-03-10T12:00:00Z,PT60M
9,0,81,2023-03-10T13:00:00Z,PT60M
8,0,112,2023-03-10T14:00:00Z,PT60M
7,0,70,2023-03-10T15:00:00Z,PT60M
4,0,74,2023-03-10T16:00:00Z,PT60M
2,53,57,2023-03-10T17:00:00Z,PT60M
2,0,6,2023-03-10T18:00:00Z,PT60M
1,0,0,2023-03-10T19:00:00Z,PT60M
1,0,0,2023-03-10T20:00:00Z,PT60M
1,0,0,2023-03-10T21:00:00Z,PT60M
1,0,0,2023-03-10T22:00:00Z,PT60M
1,0,0,2023-03-10T23:00:00Z,PT60M
0,0,0,2023-03-11T00:00:00Z,PT60M
-0,0,0,2023-03-11T01:00:00Z,PT60M
-1,0,0,2023-03-11T02:00:00Z,PT60M
-1,0,0,2023-03-11T03:00:00Z,PT60M
-1,0,0,2023-03-11T04:00:00Z,PT60M
-1,0,0,2023-03-11T05:00:00Z,PT60M
-2,0,0,2023-03-11T06:00:00Z,PT60M
-2,116,32,2023-03-11T07:00:00Z,PT60M
-1,609,179,2023-03-11T08:00:00Z,PT60M
1,782,334,2023-03-11T09:00:00Z,PT60M
3,850,462,2023-03-11T10:00:00Z,PT60M
4,780,527,2023-03-11T11:00:00Z,PT60M
4,748,557,2023-03-11T12:00:00Z,PT60M
5,891,582,2023-03-11T13:00:00Z,PT60M
6,874,523,2023-03-11T14:00:00Z,PT60M
6,821,418,2023-03-11T15:00:00Z,PT60M
6,720,278,2023-03-11T16:00:00Z,PT60M
6,473,122,2023-03-11T17:00:00Z,PT60M
3,7,9,2023-03-11T18:00:00Z,PT60M
2,0,0,2023-03-11T19:00:00Z,PT60M
1,0,0,2023-03-11T20:00:00Z,PT60M
1,0,0,2023-03-11T21:00:00Z,PT60M
1,0,0,2023-03-11T22:00:00Z,PT60M
2,0,0,2023-03-11T23:00:00Z,PT60M
2,0,0,2023-03-12T00:00:00Z,PT60M
2,0,0,2023-03-12T01:00:00Z,PT60M
2,0,0,2023-03-12T02:00:00Z,PT60M
2,0,0,2023-03-12T03:00:00Z,PT60M
3,0,0,2023-03-12T04:00:00Z,PT60M
3,0,0,2023-03-12T05:00:00Z,PT60M
3,0,0,2023-03-12T06:00:00Z,PT60M
4,0,10,2023-03-12T07:00:00Z,PT60M
5,0,43,2023-03-12T08:00:00Z,PT60M
7,0,82,2023-03-12T09:00:00Z,PT60M
8,0,97,2023-03-12T10:00:00Z,PT60M
9,42,282,2023-03-12T11:00:00Z,PT60M
10,0,242,2023-03-12T12:00:00Z,PT60M
11,0,204,2023-03-12T13:00:00Z,PT60M
12,62,281,2023-03-12T14:00:00Z,PT60M
12,29,249,2023-03-12T15:00:00Z,PT60M
12,0,125,2023-03-12T16:00:00Z,PT60M
11,0,61,2023-03-12T17:00:00Z,PT60M
11,0,8,2023-03-12T18:00:00Z,PT60M
11,0,0,2023-03-12T19:00:00Z,PT60M
10,0,0,2023-03-12T20:00:00Z,PT60M
10,0,0,2023-03-12T21:00:00Z,PT60M
10,0,0,2023-03-12T22:00:00Z,PT60M
11,0,0,2023-03-12T23:00:00Z,PT60M
11,0,0,2023-03-13T00:00:00Z,PT60M
10,0,0,2023-03-13T01:00:00Z,PT60M
11,0,0,2023-03-13T02:00:00Z,PT60M
11,0,0,2023-03-13T03:00:00Z,PT60M
12,0,0,2023-03-13T04:00:00Z,PT60M
12,0,0,2023-03-13T05:00:00Z,PT60M
13,0,0,2023-03-13T06:00:00Z,PT60M
13,0,4,2023-03-13T07:00:00Z,PT60M
13,0,29,2023-03-13T08:00:00Z,PT60M
14,1,146,2023-03-13T09:00:00Z,PT60M
14,0,205,2023-03-13T10:00:00Z,PT60M
14,147,342,2023-03-13T11:00:00Z,PT60M
15,397,473,2023-03-13T12:00:00Z,PT60M
16,55,284,2023-03-13T13:00:00Z,PT60M
16,50,312,2023-03-13T14:00:00Z,PT60M
16,437,340,2023-03-13T15:00:00Z,PT60M
16,613,272,2023-03-13T16:00:00Z,PT60M
15,44,84,2023-03-13T17:00:00Z,PT60M
15,7,11,2023-03-13T18:00:00Z,PT60M
14,0,0,2023-03-13T19:00:00Z,PT60M
13,0,0,2023-03-13T20:00:00Z,PT60M
12,0,0,2023-03-13T21:00:00Z,PT60M
12,0,0,2023-03-13T22:00:00Z,PT60M
12,0,0,2023-03-13T23:00:00Z,PT60M
11,0,0,2023-03-14T00:00:00Z,PT60M
11,0,0,2023-03-14T01:00:00Z,PT60M
10,0,0,2023-03-14T02:00:00Z,PT60M
10,0,0,2023-03-14T03:00:00Z,PT60M
10,0,0,2023-03-14T04:00:00Z,PT60M
9,0,0,2023-03-14T05:00:00Z,PT60M
9,0,0,2023-03-14T06:00:00Z,PT60M
9,0,14,2023-03-14T07:00:00Z,PT60M
9,0,30,2023-03-14T08:00:00Z,PT60M
8,0,93,2023-03-14T09:00:00Z,PT60M
7,0,171,2023-03-14T10:00:00Z,PT60M
7,0,171,2023-03-14T11:00:00Z,PT60M
7,0,149,2023-03-14T12:00:00Z,PT60M
6,0,139,2023-03-14T13:00:00Z,PT60M
6,0,79,2023-03-14T14:00:00Z,PT60M
5,0,168,2023-03-14T15:00:00Z,PT60M
5,0,106,2023-03-14T16:00:00Z,PT60M
5,0,56,2023-03-14T17:00:00Z,PT60M
4,0,9,2023-03-14T18:00:00Z,PT60M
4,0,0,2023-03-14T19:00:00Z,PT60M
3,0,0,2023-03-14T20:00:00Z,PT60M
2,0,0,2023-03-14T21:00:00Z,PT60M
2,0,0,2023-03-14T22:00:00Z,PT60M
2,0,0,2023-03-14T23:00:00Z,PT60M
2,0,0,2023-03-15T00:00:00Z,PT60M
2,0,0,2023-03-15T01:00:00Z,PT60M
2,0,0,2023-03-15T02:00:00Z,PT60M
2,0,0,2023-03-15T03:00:00Z,PT60M
2,0,0,2023-03-15T04:00:00Z,PT60M
2,0,0,2023-03-15T05:00:00Z,PT60M
1,0,0,2023-03-15T06:00:00Z,PT60M
2,166,47,2023-03-15T07:00:00Z,PT60M
3,132,144,2023-03-15T08:00:00Z,PT60M
4,379,296,2023-03-15T09:00:00Z,PT60M
5,648,450,2023-03-15T10:00:00Z,PT60M
6,799,555,2023-03-15T11:00:00Z,PT60M
6,702,569,2023-03-15T12:00:00Z,PT60M
7,880,602,2023-03-15T13:00:00Z,PT60M
8,907,551,2023-03-15T14:00:00Z,PT60M
8,839,441,2023-03-15T15:00:00Z,PT60M
8,268,234,2023-03-15T16:00:00Z,PT60M
8,12,88,2023-03-15T17:00:00Z,PT60M
7,25,12,2023-03-15T18:00:00Z,PT60M
6,0,0,2023-03-15T19:00:00Z,PT60M
5,0,0,2023-03-15T20:00:00Z,PT60M
5,0,0,2023-03-15T21:00:00Z,PT60M
4,0,0,2023-03-15T22:00:00Z,PT60M
4,0,0,2023-03-15T23:00:00Z,PT60M
4,0,0,2023-03-16T00:00:00Z,PT60M
4,0,0,2023-03-16T01:00:00Z,PT60M
4,0,0,2023-03-16T02:00:00Z,PT60M
5,0,0,2023-03-16T03:00:00Z,PT60M
5,0,0,2023-03-16T04:00:00Z,PT60M
5,0,0,2023-03-16T05:00:00Z,PT60M
5,0,0,2023-03-16T06:00:00Z,PT60M
5,0,7,2023-03-16T07:00:00Z,PT60M
6,0,67,2023-03-16T08:00:00Z,PT60M
7,59,203,2023-03-16T09:00:00Z,PT60M
9,666,454,2023-03-16T10:00:00Z,PT60M
11,769,553,2023-03-16T11:00:00Z,PT60M
12,860,611,2023-03-16T12:00:00Z,PT60M
13,868,604,2023-03-16T13:00:00Z,PT60M
13,845,544,2023-03-16T14:00:00Z,PT60M
13,802,439,2023-03-16T15:00:00Z,PT60M
13,325,237,2023-03-16T16:00:00Z,PT60M
13,338,126,2023-03-16T17:00:00Z,PT60M
12,56,15,2023-03-16T18:00:00Z,PT60M
11,0,0,2023-03-16T19:00:00Z,PT60M
10,0,0,2023-03-16T20:00:00Z,PT60M
10,0,0,2023-03-16T21:00:00Z,PT60M
10,0,0,2023-03-16T22:00:00Z,PT60M
10,0,0,2023-03-16T23:00:00Z,PT60M
10,0,0,2023-03-17T00:00:00Z,PT60M
10,0,0,2023-03-17T01:00:00Z,PT60M
10,0,0,2023-03-17T02:00:00Z,PT60M
9,0,0,2023-03-17T03:00:00Z,PT60M
9,0,0,2023-03-17T04:00:00Z,PT60M
9,0,0,2023-03-17T05:00:00Z,PT60M
9,0,0,2023-03-17T06:00:00Z,PT60M
9,0,22,2023-03-17T07:00:00Z,PT60M
10,30,123,2023-03-17T08:00:00Z,PT60M
11,412,302,2023-03-17T09:00:00Z,PT60M
13,68,284,2023-03-17T10:00:00Z,PT60M
14,583,508,2023-03-17T11:00:00Z,PT60M
15,758,591,2023-03-17T12:00:00Z,PT60M
17,513,521,2023-03-17T13:00:00Z,PT60M
17,692,514,2023-03-17T14:00:00Z,PT60M
17,41,249,2023-03-17T15:00:00Z,PT60M
16,0,123,2023-03-17T16:00:00Z,PT60M
15,0,51,2023-03-17T17:00:00Z,PT60M
15,0,10,2023-03-17T18:00:00Z,PT60M
14,0,0,2023-03-17T19:00:00Z,PT60M
14,0,0,2023-03-17T20:00:00Z,PT60M
13,0,0,2023-03-17T21:00:00Z,PT60M
13,0,0,2023-03-17T22:00:00Z,PT60M
12,0,0,2023-03-17T23:00:00Z,PT60M
11,0,0,2023-03-18T00:00:00Z,PT60M
11,0,0,2023-03-18T01:00:00Z,PT60M
11,0,0,2023-03-18T02:00:00Z,PT60M
11,0,0,2023-03-18T03:00:00Z,PT60M
11,0,0,2023-03-18T04:00:00Z,PT60M
10,0,0,2023-03-18T05:00:00Z,PT60M
10,0,0,2023-03-18T06:00:00Z,PT60M
10,65,47,2023-03-18T07:00:00Z,PT60M
11,6,122,2023-03-18T08:00:00Z,PT60M
12,414,308,2023-03-18T09:00:00Z,PT60M
13,515,414,2023-03-18T10:00:00Z,PT60M
13,3,206,2023-03-18T11:00:00Z,PT60M
14,0,155,2023-03-18T12:00:00Z,PT60M
14,132,345,2023-03-18T13:00:00Z,PT60M
15,542,464,2023-03-18T14:00:00Z,PT60M
15,317,313,2023-03-18T15:00:00Z,PT60M
15,602,279,2023-03-18T16:00:00Z,PT60M
15,425,142,2023-03-18T17:00:00Z,PT60M
14,4,15,2023-03-18T18:00:00Z,PT60M
12,0,0,2023-03-18T19:00:00Z,PT60M
11,0,0,2023-03-18T20:00:00Z,PT60M
11,0,0,2023-03-18T21:00:00Z,PT60M
11,0,0,2023-03-18T22:00:00Z,PT60M
11,0,0,2023-03-18T23:00:00Z,PT60M
11,0,0,2023-03-19T00:00:00Z,PT60M
10,0,0,2023-03-19T01:00:00Z,PT60M
10,0,0,2023-03-19T02:00:00Z,PT60M
10,0,0,2023-03-19T03:00:00Z,PT60M
10,0,0,2023-03-19T04:00:00Z,PT60M
10,0,0,2023-03-19T05:00:00Z,PT60M
10,0,0,2023-03-19T06:00:00Z,PT60M
10,0,19,2023-03-19T07:00:00Z,PT60M
10,65,139,2023-03-19T08:00:00Z,PT60M
11,181,265,2023-03-19T09:00:00Z,PT60M
11,389,404,2023-03-19T10:00:00Z,PT60M
12,155,314,2023-03-19T11:00:00Z,PT60M
12,145,379,2023-03-19T12:00:00Z,PT60M
13,831,604,2023-03-19T13:00:00Z,PT60M
13,215,351,2023-03-19T14:00:00Z,PT60M
13,0,106,2023-03-19T15:00:00Z,PT60M
12,0,107,2023-03-19T16:00:00Z,PT60M
12,0,66,2023-03-19T17:00:00Z,PT60M
11,0,13,2023-03-19T18:00:00Z,PT60M
10,0,0,2023-03-19T19:00:00Z,PT60M
10,0,0,2023-03-19T20:00:00Z,PT60M
9,0,0,2023-03-19T21:00:00Z,PT60M
8,0,0,2023-03-19T22:00:00Z,PT60M
7,0,0,2023-03-19T23:00:00Z,PT60M
7,0,0,2023-03-20T00:00:00Z,PT60M
6,0,0,2023-03-20T01:00:00Z,PT60M
6,0,0,2023-03-20T02:00:00Z,PT60M
5,0,0,2023-03-20T03:00:00Z,PT60M
5,0,0,2023-03-20T04:00:00Z,PT60M
5,0,0,2023-03-20T05:00:00Z,PT60M
5,0,0,2023-03-20T06:00:00Z,PT60M
5,0,29,2023-03-20T07:00:00Z,PT60M
6,0,73,2023-03-20T08:00:00Z,PT60M
7,0,127,2023-03-20T09:00:00Z,PT60M
7,0,149,2023-03-20T10:00:00Z,PT60M
8,0,267,2023-03-20T11:00:00Z,PT60M
8,273,457,2023-03-20T12:00:00Z,PT60M
9,56,318,2023-03-20T13:00:00Z,PT60M
10,173,385,2023-03-20T14:00:00Z,PT60M
10,0,222,2023-03-20T15:00:00Z,PT60M
10,0,147,2023-03-20T16:00:00Z,PT60M
10,0,71,2023-03-20T17:00:00Z,PT60M
10,0,17,2023-03-20T18:00:00Z,PT60M
10,0,0,2023-03-20T19:00:00Z,PT60M
10,0,0,2023-03-20T20:00:00Z,PT60M
10,0,0,2023-03-20T21:00:00Z,PT60M
10,0,0,2023-03-20T22:00:00Z,PT60M
10,0,0,2023-03-20T23:00:00Z,PT60M
10,0,0,2023-03-21T00:00:00Z,PT60M
9,0,0,2023-03-21T01:00:00Z,PT60M
9,0,0,2023-03-21T02:00:00Z,PT60M
10,0,0,2023-03-21T03:00:00Z,PT60M
10,0,0,2023-03-21T04:00:00Z,PT60M
10,0,0,2023-03-21T05:00:00Z,PT60M
10,0,0,2023-03-21T06:00:00Z,PT60M
10,0,13,2023-03-21T07:00:00Z,PT60M
10,0,37,2023-03-21T08:00:00Z,PT60M
10,0,85,2023-03-21T09:00:00Z,PT60M
11,0,155,2023-03-21T10:00:00Z,PT60M
12,29,253,2023-03-21T11:00:00Z,PT60M
12,84,412,2023-03-21T12:00:00Z,PT60M
13,485,526,2023-03-21T13:00:00Z,PT60M
13,55,337,2023-03-21T14:00:00Z,PT60M
14,108,298,2023-03-21T15:00:00Z,PT60M
14,0,153,2023-03-21T16:00:00Z,PT60M
13,13,81,2023-03-21T17:00:00Z,PT60M
13,0,16,2023-03-21T18:00:00Z,PT60M
13,0,0,2023-03-21T19:00:00Z,PT60M
12,0,0,2023-03-21T20:00:00Z,PT60M
12,0,0,2023-03-21T21:00:00Z,PT60M
11,0,0,2023-03-21T22:00:00Z,PT60M
11,0,0,2023-03-21T23:00:00Z,PT60M
11,0,0,2023-03-22T00:00:00Z,PT60M
10,0,0,2023-03-22T01:00:00Z,PT60M
10,0,0,2023-03-22T02:00:00Z,PT60M
10,0,0,2023-03-22T03:00:00Z,PT60M
10,0,0,2023-03-22T04:00:00Z,PT60M
10,0,0,2023-03-22T05:00:00Z,PT60M
10,0,1,2023-03-22T06:00:00Z,PT60M
10,0,25,2023-03-22T07:00:00Z,PT60M
10,30,141,2023-03-22T08:00:00Z,PT60M
11,121,268,2023-03-22T09:00:00Z,PT60M
11,54,308,2023-03-22T10:00:00Z,PT60M
12,0,199,2023-03-22T11:00:00Z,PT60M
12,0,216,2023-03-22T12:00:00Z,PT60M
12,0,190,2023-03-22T13:00:00Z,PT60M
12,0,167,2023-03-22T14:00:00Z,PT60M
12,0,164,2023-03-22T15:00:00Z,PT60M
12,0,113,2023-03-22T16:00:00Z,PT60M
12,0,62,2023-03-22T17:00:00Z,PT60M
12,0,16,2023-03-22T18:00:00Z,PT60M
12,0,0,2023-03-22T19:00:00Z,PT60M
12,0,0,2023-03-22T20:00:00Z,PT60M
12,0,0,2023-03-22T21:00:00Z,PT60M
12,0,0,2023-03-22T22:00:00Z,PT60M
12,0,0,2023-03-22T23:00:00Z,PT60M
12,0,0,2023-03-23T00:00:00Z,PT60M
12,0,0,2023-03-23T01:00:00Z,PT60M
12,0,0,2023-03-23T02:00:00Z,PT60M
12,0,0,2023-03-23T03:00:00Z,PT60M
12,0,0,2023-03-23T04:00:00Z,PT60M
12,0,0,2023-03-23T05:00:00Z,PT60M
12,0,0,2023-03-23T06:00:00Z,PT60M
12,0,19,2023-03-23T07:00:00Z,PT60M
12,0,58,2023-03-23T08:00:00Z,PT60M
12,0,70,2023-03-23T09:00:00Z,PT60M
12,0,153,2023-03-23T10:00:00Z,PT60M
12,0,135,2023-03-23T11:00:00Z,PT60M
13,0,215,2023-03-23T12:00:00Z,PT60M
13,92,301,2023-03-23T13:00:00Z,PT60M
14,129,255,2023-03-23T14:00:00Z,PT60M
14,138,267,2023-03-23T15:00:00Z,PT60M
14,193,194,2023-03-23T16:00:00Z,PT60M
14,14,91,2023-03-23T17:00:00Z,PT60M
14,0,20,2023-03-23T18:00:00Z,PT60M
14,0,0,2023-03-23T19:00:00Z,PT60M
13,0,0,2023-03-23T20:00:00Z,PT60M
13,0,0,2023-03-23T21:00:00Z,PT60M
13,0,0,2023-03-23T22:00:00Z,PT60M
12,0,0,2023-03-23T23:00:00Z,PT60M
12,0,0,2023-03-24T00:00:00Z,PT60M
12,0,0,2023-03-24T01:00:00Z,PT60M
12,0,0,2023-03-24T02:00:00Z,PT60M
12,0,0,2023-03-24T03:00:00Z,PT60M
12,0,0,2023-03-24T04:00:00Z,PT60M
11,0,0,2023-03-24T05:00:00Z,PT60M
10,0,2,2023-03-24T06:00:00Z,PT60M
10,198,79,2023-03-24T07:00:00Z,PT60M
10,487,235,2023-03-24T08:00:00Z,PT60M
11,101,257,2023-03-24T09:00:00Z,PT60M
12,203,331,2023-03-24T10:00:00Z,PT60M
13,86,338,2023-03-24T11:00:00Z,PT60M
13,284,455,2023-03-24T12:00:00Z,PT60M
13,339,445,2023-03-24T13:00:00Z,PT60M
13,363,425,2023-03-24T14:00:00Z,PT60M
13,0,91,2023-03-24T15:00:00Z,PT60M
12,411,275,2023-03-24T16:00:00Z,PT60M
12,377,160,2023-03-24T17:00:00Z,PT60M
11,1,20,2023-03-24T18:00:00Z,PT60M
10,0,0,2023-03-24T19:00:00Z,PT60M
10,0,0,2023-03-24T20:00:00Z,PT60M
9,0,0,2023-03-24T21:00:00Z,PT60M
9,0,0,2023-03-24T22:00:00Z,PT60M
9,0,0,2023-03-24T23:00:00Z,PT60M
8,0,0,2023-03-25T00:00:00Z,PT60M
8,0,0,2023-03-25T01:00:00Z,PT60M
8,0,0,2023-03-25T02:00:00Z,PT60M
8,0,0,2023-03-25T03:00:00Z,PT60M
8,0,0,2023-03-25T04:00:00Z,PT60M
8,0,0,2023-03-25T05:00:00Z,PT60M
8,0,1,2023-03-25T06:00:00Z,PT60M
8,50,52,2023-03-25T07:00:00Z,PT60M
9,48,149,2023-03-25T08:00:00Z,PT60M
9,272,312,2023-03-25T09:00:00Z,PT60M
10,427,411,2023-03-25T10:00:00Z,PT60M
11,0,179,2023-03-25T11:00:00Z,PT60M
11,181,393,2023-03-25T12:00:00Z,PT60M
11,55,231,2023-03-25T13:00:00Z,PT60M
12,128,337,2023-03-25T14:00:00Z,PT60M
12,601,442,2023-03-25T15:00:00Z,PT60M
12,309,257,2023-03-25T16:00:00Z,PT60M
11,215,142,2023-03-25T17:00:00Z,PT60M
10,30,29,2023-03-25T18:00:00Z,PT60M
10,0,0,2023-03-25T19:00:00Z,PT60M
10,0,0,2023-03-25T20:00:00Z,PT60M
9,0,0,2023-03-25T21:00:00Z,PT60M
9,0,0,2023-03-25T22:00:00Z,PT60M
9,0,0,2023-03-25T23:00:00Z,PT60M
8,0,0,2023-03-26T00:00:00Z,PT60M
8,0,0,2023-03-26T01:00:00Z,PT60M
8,0,0,2023-03-26T02:00:00Z,PT60M
8,0,0,2023-03-26T03:00:00Z,PT60M
8,0,0,2023-03-26T04:00:00Z,PT60M
7,0,0,2023-03-26T05:00:00Z,PT60M
7,0,0,2023-03-26T06:00:00Z,PT60M
7,0,8,2023-03-26T07:00:00Z,PT60M
7,0,29,2023-03-26T08:00:00Z,PT60M
7,0,57,2023-03-26T09:00:00Z,PT60M
7,0,145,2023-03-26T10:00:00Z,PT60M
8,0,156,2023-03-26T11:00:00Z,PT60M
8,0,162,2023-03-26T12:00:00Z,PT60M
8,0,190,2023-03-26T13:00:00Z,PT60M
8,0,221,2023-03-26T14:00:00Z,PT60M
8,0,182,2023-03-26T15:00:00Z,PT60M
8,0,120,2023-03-26T16:00:00Z,PT60M
7,0,63,2023-03-26T17:00:00Z,PT60M
7,0,19,2023-03-26T18:00:00Z,PT60M
7,0,0,2023-03-26T19:00:00Z,PT60M
6,0,0,2023-03-26T20:00:00Z,PT60M
6,0,0,2023-03-26T21:00:00Z,PT60M
5,0,0,2023-03-26T22:00:00Z,PT60M
4,0,0,2023-03-26T23:00:00Z,PT60M
3,0,0,2023-03-27T00:00:00Z,PT60M
3,0,0,2023-03-27T01:00:00Z,PT60M
2,0,0,2023-03-27T02:00:00Z,PT60M
2,0,0,2023-03-27T03:00:00Z,PT60M
2,0,0,2023-03-27T04:00:00Z,PT60M
2,0,0,2023-03-27T05:00:00Z,PT60M
2,0,2,2023-03-27T06:00:00Z,PT60M
3,65,78,2023-03-27T07:00:00Z,PT60M
3,276,187,2023-03-27T08:00:00Z,PT60M
4,644,406,2023-03-27T09:00:00Z,PT60M
5,292,361,2023-03-27T10:00:00Z,PT60M
